r,y
0.00033546262790251185,3.4147760715603973e-10
0.0003388340833634261,3.414776071560398e-05
0.0003422394225150394,6.829603364667732e-05
0.00034567898589410494,0.00010244601397660846
0.0003491531174598264,0.0001365985554537506
0.00035266216462825575,0.00017075451189036935
0.00035620647830703403,0.00020491473718398475
0.00035978641293048306,0.00023908008533871404
0.0003634023264950478,0.0002732514104866192
0.0003670545805950984,0.00030742956690905606
0.0003707435404590882,0.00034161540905802706
0.00037446957498607833,0.00037580979157753855
0.00037823305678262576,0.0004100135693249626
0.0003820343622000467,0.0004442275973924044
0.00038587387137205064,0.0004784527311280756
0.0003897519682527548,0.0005126898261576721
0.0003936690406550783,0.0005469397384057617
0.00039762548028952584,0.0005812033241171768
0.0004016216828033581,0.0006154814398784139
0.00040565804782015684,0.0006497749426390456
0.0004097349789797868,0.0006840846897331377
0.00041385288397876164,0.0007184115389006783
0.0004180121746110129,0.0007527563483090148
0.00042221326680907034,0.0007871199765743016
0.00042645658068565383,0.000821503282782962
0.00043074254057568753,0.0008559071265131577
0.0004350715750787321,0.0008903323678562728
0.00043944411710184546,0.0009247798674384103
0.000443860603902874,0.0009592504864418993
0.00044832147713417755,0.00099374508662682
0.00045282718288679695,0.001028264530352539
0.0004573781717350623,0.0010628096805992632
0.0004619748987816513,0.0010973814009896045
0.0004666178237030984,0.0011319805558101647
0.00047130741079576537,0.0011666080100331368
0.00047604412902226933,0.0012012646293379176
0.00048082845205838073,0.0012359512801327452
0.0004856608583403892,0.0012706688295763483
0.0004905418311129505,0.0013054181455996168
0.0004954718584774093,0.0013402000969272917
0.0005004514334406108,0.0013750155530996742
0.0005054810539642003,0.0014098653844943586
0.0005105612230144218,0.0014447504623479744
0.0005156924486124138,0.0014796716587779657
0.0005208752438850126,0.0015146298468043796
0.0005261101271160638,0.0015496259003716809
0.0005313976217982529,0.0015846606943705952
0.0005367382566854548,0.0016197351046599643
0.000542132565845609,0.0016548500080886324
0.0005475810887141261,0.0016900062825173613
0.0005530843701478336,0.0017252048068407595
0.0005586429604794611,0.0017604464610092433
0.0005642574155726738,0.0017957321260510274
0.0005699282968776604,0.0018310626840941312
0.0005756561714872761,0.0018664390183884224
0.0005814416121937556,0.0019018620133276877
0.0005872851975459913,0.0019373325544717265
0.000593187511907387,0.0019728515285684714
0.0005991491455142981,0.0020084198235761483
0.0006051706945350532,0.0020440383286854614
0.0006112527611295723,0.002079707934341799
0.000617395953509584,0.002115429532267491
0.0006236008859994445,0.0021512040154840744
0.000629868179097574,0.002187032278334607
0.0006361984595385052,0.0022229152165060126
0.0006425923603555579,0.0022588537270514506
0.0006490505209441411,0.002294848708412726
0.0006555735871256958,0.0023309010604427366
0.0006621622112122764,0.0023670116844279406
0.0006688170520717824,0.0024031814831108767
0.0006755387751938444,0.002439411360712712
0.0006823280527563766,0.00247570222295582
0.0006891855636927931,0.002512054977086415
0.0006961119937599026,0.0025484705318972066
0.0007031080356064829,0.0025849497977500895
0.000710174388842549,0.002621493686598891
0.0007173117601093135,0.0026581031120121367
0.0007245208631498506,0.00269477898919588
0.0007318024188804728,0.0027315222350165393
0.0007391571554628196,0.0027683337680238073
0.0007465858083766792,0.002805214508473585
0.0007540891204935341,0.0028421653783509636
0.0007616678421508473,0.002879187301393245
0.0007693227312271008,0.002916281203113006
0.0007770545532175816,0.0029534480108212064
0.0007848640813109316,0.002990688653650346
0.0007927520964664691,0.0030280040625776604
0.0008007193874922814,0.003065395170448368
0.0008087667511241114,0.0031028629119989487
0.0008168949921050283,0.0031404082238804935
0.0008251049232659046,0.0031780320446820796
0.0008333973656066964,0.0032157353149542003
0.000841773148378549,0.0032535189772322447
0.0008502331091667194,0.0032913839760600277
0.0008587780939743372,0.00332933125801336
0.0008674089573070025,0.0033673617717236795
0.0008761265622582417,0.0034054764679017223
0.0008849317805958146,0.0034436762993612573
0.0008938254928488935,0.0034819622210428593
0.0009028085883961136,0.0035203351900377467
0.0009118819655545162,0.003558796165611657
