r,y
0.00033546262790251185,3.292872083838672e-07
0.0003388340833634261,3.292872083838672e-05
0.0003422394225150394,6.552897545295624e-05
0.00034567898589410494,9.813086380626081e-05
0.0003491531174598264,0.00013073519864812149
0.00035266216462825575,0.00016334279274359196
0.00035620647830703403,0.0001959544588925278
0.00035978641293048306,0.00022857100994914503
0.0003634023264950478,0.0002611932588415678
0.0003670545805950984,0.0002938220185913666
0.0003707435404590882,0.00032645810233308597
0.00037446957498607833,0.0003591023233337636
0.00037823305678262576,0.0003917554950124392
0.0003820343622000467,0.0004244184309596546
0.00038587387137205064,0.0004570919449569464
0.0003897519682527548,0.0004897768509963295
0.0003936690406550783,0.0005224739632997717
0.00039762548028952584,0.0005551840963386626
0.0004016216828033581,0.0005879080648532727
0.00040565804782015684,0.0006206466838722066
0.0004097349789797868,0.0006534007687318494
0.00041385288397876164,0.0006861711350958068
0.0004180121746110129,0.0007189585989743383
0.00042221326680907034,0.0007517639767437818
0.00042645658068565383,0.0007845880851659783
0.00043074254057568753,0.0008174317414076854
0.0004350715750787321,0.0008502957630599867
0.00043944411710184546,0.0008831809681576997
0.000443860603902874,0.0009160881751987733
0.00044832147713417755,0.000949018203163684
0.00045282718288679695,0.0009819718715348312
0.0004573781717350623,0.0010149500003159193
0.0004619748987816513,0.0010479534100513428
0.0004666178237030984,0.0010809829218455655
0.00047130741079576537,0.001114039357382497
0.00047604412902226933,0.001147123538944867
0.00048082845205838073,0.0011802362894335944
0.0004856608583403892,0.0012133784323871558
0.0004905418311129505,0.0012465507920009463
0.0004954718584774093,0.0012797541931466462
0.0005004514334406108,0.0013129894613915772
0.0005054810539642003,0.0013462574230180637
0.0005105612230144218,0.0013795589050427865
0.0005156924486124138,0.0014128947352361394
0.0005208752438850126,0.0014462657421415827
0.0005261101271160638,0.0014796727550949922
0.0005313976217982529,0.001513116604244012
0.0005367382566854548,0.001546598120567407
0.000542132565845609,0.0015801181358944085
0.0005475810887141261,0.0016136774829240644
0.0005530843701478336,0.001647276995244584
0.0005586429604794611,0.0016809175073526903
0.0005642574155726738,0.0017145998546729668
0.0005699282968776604,0.001748324873577202
0.0005756561714872761,0.0017820934014037434
0.0005814416121937556,0.0018159062764768414
0.0005872851975459913,0.0018497643381259954
0.000593187511907387,0.001883668426705308
0.0005991491455142981,0.0019176193836128296
0.0006051706945350532,0.0019516180513099116
0.0006112527611295723,0.001985665273340558
0.000617395953509584,0.002019761894350775
0.0006236008859994445,0.0020539087601079238
0.000629868179097574,0.002088106717520077
0.0006361984595385052,0.0021223566146553715
0.0006425923603555579,0.002156659300761362
0.0006490505209441411,0.002191015626284386
0.0006555735871256958,0.0022254264428889173
0.0006621622112122764,0.002259892603476924
0.0006688170520717824,0.0022944149622072365
0.0006755387751938444,0.002328994374514903
0.0006823280527563766,0.002363631697130563
0.0006891855636927931,0.0023983277880998037
0.0006961119937599026,0.002433083506802534
0.0007031080356064829,0.0024678997139723474
0.000710174388842549,0.0025027772717159005
0.0007173117601093135,0.0025377170435322803
0.0007245208631498506,0.0025727198943323766
0.0007318024188804728,0.0026077866904582634
0.0007391571554628196,0.00264291829970257
0.0007465858083766792,0.0026781155913278578
0.0007540891204935341,0.002713379436086006
