r,y
0.00033546262790251185,4.5559036618162844e-12
0.0003388340833634261,4.555903661816285e-05
0.0003422394225150394,9.111920456616789e-05
0.00034567898589410494,0.00013668164425690728
0.0003491531174598264,0.0001822474915410114
0.00035266216462825575,0.00022781788229011643
0.00035620647830703403,0.0002733939524242136
0.00035978641293048306,0.0003189768379389826
0.0003634023264950478,0.00036456767493311124
0.0003670545805950984,0.00041016759963559944
0.0003707435404590882,0.0004557777484330512
0.00037446957498607833,0.0005013992578969524
0.00037823305678262576,0.0005470332648109373
0.0003820343622000467,0.0005926809061980383
0.00038587387137205064,0.000638343319347929
0.0003897519682527548,0.000684021641844153
0.0003936690406550783,0.00072971701159134
0.00039762548028952584,0.0007754305668424148
0.0004016216828033581,0.0008211634462257939
0.00040565804782015684,0.0008669167887725681
0.0004097349789797868,0.0009126917339436842
0.00041385288397876164,0.0009584894216571096
0.0004180121746110129,0.0010043109923149906
0.00042221326680907034,0.0010501575868308028
0.00042645658068565383,0.0010960303466564967
0.00043074254057568753,0.0011419304138096276
0.0004350715750787321,0.0011878589309004806
0.00043944411710184546,0.001233817041159195
0.000443860603902874,0.0012798058884628725
0.00044832147713417755,0.0013258266173626844
0.00045282718288679695,0.0013718803731109731
0.0004573781717350623,0.001417968301688349
0.0004619748987816513,0.0014640915498307728
0.0004666178237030984,0.0015102512650566461
0.00047130741079576537,0.001556448595693884
0.00047604412902226933,0.0016026846909069936
0.00048082845205838073,0.0016489607007241442
0.0004856608583403892,0.0016952777760642316
0.0004905418311129505,0.0017416370687639423
0.0004954718584774093,0.0017880397316048144
0.0005004514334406108,0.0018344869183402927
0.0005054810539642003,0.0018809797837227797
0.0005105612230144218,0.0019275194835306868
0.0005156924486124138,0.00197410717459549
0.0005208752438850126,0.002020744014828768
0.0005261101271160638,0.0020674311632492516
0.0005313976217982529,0.002114169780009866
0.0005367382566854548,0.0021609610264247733
0.000542132565845609,0.0022078060649964155
0.0005475810887141261,0.0022547060594425555
0.0005530843701478336,0.0023016621747233086
0.0005586429604794611,0.0023486755770681885
0.0005642574155726738,0.002395747434003149
0.0005699282968776604,0.0024428789143776173
0.0005756561714872761,0.0024900711883915363
0.0005814416121937556,0.0025373254276224
0.0005872851975459913,0.0025846428050523003
