r,y
0.00033546262790251185,2.698805795637321e-12
0.0003388340833634261,2.6988057956373214e-05
0.0003422394225150394,5.3976784789880217e-05
0.00034567898589410494,8.096685473432146e-05
0.0003491531174598264,0.00010795893929442479
0.00035266216462825575,0.00013495370996039594
0.00035620647830703403,0.00016195183822364636
0.00035978641293048306,0.00018895399559250523
0.0003634023264950478,0.0002159608536079149
0.0003670545805950984,0.00024297308385911058
0.0003707435404590882,0.0002699913579992838
0.00037446957498607833,0.0002970163477612299
0.00037823305678262576,0.00032404872497298037
0.0003820343622000467,0.0003510891615734197
0.00038587387137205064,0.0003781383296278861
0.0003897519682527548,0.00040519690134375807
0.0003936690406550783,0.00043226554908602365
0.00039762548028952584,0.0004593449453928369
0.0004016216828033581,0.0004864357629910584
0.00040565804782015684,0.0005135386748117806
0.0004097349789797868,0.0005406543540058384
0.00041385288397876164,0.0005677834739593062
0.0004180121746110129,0.0005949267083089784
0.00042221326680907034,0.0006220847309578355
0.00042645658068565383,0.0006492582160904978
0.00043074254057568753,0.0006764478381886632
0.0004350715750787321,0.0007036542720465294
0.00043944411710184546,0.0007308781927862043
0.000443860603902874,0.0007581202758731014
0.00044832147713417755,0.000785381197131319
0.00045282718288679695,0.0008126616327590076
0.0004573781717350623,0.0008399622593437226
0.0004619748987816513,0.0008672837538777625
0.0004666178237030984,0.0008946267937734913
0.00047130741079576537,0.0009219920568786497
0.00047604412902226933,0.000949380221491651
0.00048082845205838073,0.0009767919663768645
0.0004856608583403892,0.00100422797077988
0.0004905418311129505,0.0010316889144427657
0.0004954718584774093,0.0010591754776193047
0.0005004514334406108,0.0010866883410902207
0.0005054810539642003,0.00111422818617839
0.0005105612230144218,0.0011417956947640403
0.0005156924486124138,0.0011693915492999316
0.0005208752438850126,0.0011970164328265252
0.0005261101271160638,0.0012246710289871387
0.0005313976217982529,0.0012523560220430861
0.0005367382566854548,0.0012800720968888014
0.000542132565845609,0.0013078199390669514
0.0005475810887141261,0.0013356002347835346
0.0005530843701478336,0.0013634136709229589
0.0005586429604794611,0.0013912609350631101
0.0005642574155726738,0.0014191427154904039
0.0005699282968776604,0.0014470597012148233
0.0005756561714872761,0.00147501258198494
0.0005814416121937556,0.0015030020483029244
0.0005872851975459913,0.0015310287914395303
0.000593187511907387,0.0015590935034490796
0.0005991491455142981,0.0015871968771844136
0.0006051706945350532,0.0016153396063118427
0.0006112527611295723,0.001643522385326077
0.000617395953509584,0.001671745909565134
0.0006236008859994445,0.001700010875225233
0.000629868179097574,0.00172831797937568
